,Name,Id,Address,Coordinates,Reviews,Rating,Zip Code
2981,RedFarm,B7bxdtvLYR7Nmex4AIFd4w,"['2170 Broadway', 'New York, NY 10024']","[40.782051, -73.980415]",725,3.5,10024
2982,Bonnie's,k0fnJRSV8tzM2bzkvFdlGg,"['398 Manhattan Ave', 'Brooklyn, NY 11211']","[40.71783, -73.94651]",112,3.5,11211
2983,Topaz Thai Authentic,QCpJlezYJnkZYNat-XYXYw,"['127 W 56th St', 'New York, NY 10019']","[40.7644157409668, -73.9789047241211]",888,3.5,10019
2984,Jing Li,8XJrpuI6RHMXmjrVzP03dw,"['27-35 Jackson Ave', 'Land Island city, NY 11101']","[40.74816, -73.94031]",12,3.5,11101
2985,New Food King,2pnhIRBUw58PpN8CQEYiZA,"['694 10th Ave', 'New York, NY 10036']","[40.76366, -73.99217]",69,3.5,10036
2986,Mr. Jones Supper Club,rPKXTHDgtGI4XEo2HuVpow,"['22 Jones St', 'New York, NY 10014']","[40.7317819, -74.0025704]",64,5.0,10014
2987,Dumpling N' Dips,qvX5If0CwM1RGzP3ie4SKA,"['5 St Marks Pl', 'New York, NY 10003']","[40.72944, -73.98934]",116,5.0,10003
2988,Dragon And Phoenix,8a_ci8y-96SjvdaK3eIoSw,"['36-11 Ditmars Blvd', 'Queens, NY 11105']","[40.77426, -73.90761]",15,4.5,11105
2989,Beyond Wok,qI_HCkmN5Hl0ekVgFdHbCw,"['42 Union Square E', 'New York, NY 10003']","[40.73629959165788, -73.98898789158095]",19,4.5,10003
2990,Terry and Yaki,SaZZ363k55_E61DgDJX6BA,"['215 E 68th St', 'New York, NY 10065']","[40.7673294649148, -73.9630373941956]",11,4.5,10065
2991,Mama’s Cupboard,gEaZtaUQyGsp-O4AVcJWeg,"['235 E 53rd St', 'New York, NY 10022']","[40.757323, -73.967928]",96,4.5,10022
2992,Zabb PuTawn,HnTcWZbZJzNAYO8YseQlSQ,"['1584 First Av', 'New York, NY 10028']","[40.77446, -73.95077]",293,4.5,10028
2993,Mr Chang Halal Chinese,xTNRPg456MAC6Zja0bve9Q,"['2545 Steinway St', 'Queens, NY 11103']","[40.7667426, -73.9123844]",5,4.5,11103
2994,Fish Cheeks,WJS06XxRdc6DD1s4LWE9HA,"['55 Bond St', 'New York, NY 10012']","[40.7258, -73.9927]",1221,4.5,10012
2995,Wong Kwong Hop,d6pcRMV1YUDFTKO_p9d-sA,"['85-27 Grand Ave', 'Elmhurst, NY 11373']","[40.735727, -73.88152]",91,4.5,11373
2996,Bites of Xi'an,rPTX2J5KGDkN1QhPD-QOvg,"['318 Livingston St', 'Brooklyn, NY 11217']","[40.68807, -73.98199]",197,4.5,11217
2997,The Orchard Room,rpIMYwZhRJZKl0-AUgUrjw,"['120 Orchard St', 'New York, NY 10002']","[40.719365, -73.989322]",18,4.5,10002
2998,Pye Boat Noodle,a-Bq_yXFVk2PptoWpmry3w,"['35-13 Broadway', 'Astoria, NY 11106']","[40.76043, -73.92152]",973,4.5,11106
2999,JeJu Noodle Bar,xtxcAUvrD4dWHJd0cwvW1A,"['679 Greenwich St', 'New York, NY 10014']","[40.73304, -74.00734]",882,4.5,10014
3000,Bao Bao Cafe,k8GFfCXO2FIIJIo0ICYSRA,"['106 Greenwich St', 'New York, NY 10006']","[40.70854, -74.01367]",241,4.0,10006
3001,DunHuang Miss Noodles,cOtB9fWWLrbaBebZDjJquQ,"['531 Myrtle Ave', 'Brooklyn, NY 11205']","[40.693868137768895, -73.9634565145772]",85,4.0,11205
3002,Pecking House,AyL0Q6_hFD04GLxwRxOFrA,"['244 Flatbush Ave', 'Brooklyn, NY 11217']","[40.6796443, -73.97457729999999]",59,4.0,11217
3003,Ming Wong Restaurant,hR3NQG3HB1I6cC88ydbrdw,"['61 Mott St', 'New York, NY 10013']","[40.71601, -73.99838]",63,4.0,10013
3004,YunShang Rice Noodle House,wdGMVLUzocmnl2tST0lheg,"['53 Bayard St', 'New York, NY 10013']","[40.71525, -73.99765]",304,4.0,10013
3005,Wuish Kitchen & Bar,aWkekCYI9zNA6xDwYEtYpg,"['6 Platt St', 'New York, NY 10038']","[40.70731, -74.00649]",78,4.0,10038
3006,Astoria Dragon and Phoenix,2YYXbDTL9G6LyuNvZGCvyQ,"['29-21 Astoria Blvd', 'Astoria, NY 11102']","[40.770487844385265, -73.91895974878074]",22,4.0,11102
3007,3 Times,xLJnT-pB4VECJzmUf1Whpg,"['90 Clinton St', 'New York, NY 10002']","[40.718271, -73.985209]",212,4.0,10002
3008,New Chinatown Restaurant of New York,b03GEE_pYlLCdD6yShZKqw,"['11 Avenue D', 'New York, NY 10009']","[40.720527, -73.978652]",13,4.0,10009
3009,Food King Kitchen,sgKNAn72O2XMQXS6AWmf9w,"['185 Newark Ave', 'Jersey City, NJ 07302']","[40.72117, -74.04568]",105,4.0,07302
3010,E Noodle 粥麵館 - Chinatown,5tWpAFpF618KJxBhHJzF7g,"['5 Catherine St', 'New York, NY 10038']","[40.71386837257795, -73.99728057321444]",145,4.0,10038
3011,Jing Fong Restaurant,gNmF50bsYnpVQCNXoW02mg,"['202 Centre St', 'New York, NY 10013']","[40.71882649220873, -73.99901858958395]",116,4.0,10013
3012,Sachi Asian Bistro,VpInBiE272MaN1Hi0DA-Zw,"['713 2nd Ave', 'New York, NY 10016']","[40.7478, -73.97406]",257,4.0,10016
3013,Momokawa,kwq1W0opBnOYKoUXWYyQ5g,"['1466 1st Ave', 'New York, NY 10075']","[40.77047, -73.9537]",224,4.0,10075
3014,Fatima's Halal Kitchen,AvTezlpt3GXTdSEnXbHP4w,"['83-25 Parsons Blvd', 'Jamaica NY, NY 11432']","[40.71496339999999, -73.80743509999999]",421,4.0,11432
3015,New Golden Dragon Restaurant,U2x299aFPwXRYXlMxyO4tw,"['398 W 145th St', 'New York, NY 10031']","[40.8242006, -73.9455163]",38,4.0,10031
3016,Flor de Mayo,B87c3bE_u53yNYO1cmHSIw,"['2651 Broadway', 'New York, NY 10025']","[40.797859, -73.969948]",633,4.0,10025
3017,Great Wall,ikVDSp8YhAYuy0Lua1hpDA,"['2234 1st Ave', 'New York, NY 10029']","[40.795074, -73.935684]",15,4.0,10029
3018,Atami Japanese Fusion,iueVEi_vQxdAzdXs-8Fvrg,"['1167 2nd Ave', 'New York, NY 10065']","[40.76226, -73.9635]",171,4.0,10065
3019,Udon Lab,kjItczuC-FQa-nECT9VF8A,"['43 W 32nd St', 'New York, NY 10001']","[40.7482036287177, -73.9874565]",344,4.0,10001
3020,Juqi,eEeBhw0UeyEyH5elwm9ULg,"['133-36 37th Ave', 'New York, NY 11354']","[40.760306588504996, -73.8335025]",90,4.0,11354
3021,Chop Shop,7hyQqnnAisSL-nfIWCPziQ,"['254 10th Ave', 'New York, NY 10001']","[40.7486687, -74.0031128]",264,4.0,10001
3022,Wo Hop,zubN8Ve-RyoljRZV4NRxEQ,"['17 Mott St', 'New York, NY 10013']","[40.7142239034582, -73.9988691693115]",1647,3.5,10013
3023,Hop Kee,EFihj7vsRRXiF5la-UURyw,"['21 Mott St', 'New York, NY 10013']","[40.714458, -73.998889]",876,3.5,10013
3024,Chairman Sun 国色天湘,lgHmMRBaU-48kGaNz3jYxg,"['47-30 Vernon Blvd', 'Long Island City, NY 11101']","[40.74465, -73.95375]",234,3.5,11101
3025,Tsurutontan Udon Noodle Brasserie - Midtown,DdoubmNfPNRi9xNmcQ64ug,"['64 W 48th St', 'New York, NY 10036']","[40.75830659999292, -73.98080074109362]",670,3.5,10036
3026,wagamama - NoMad,zj4vqgljRhxwWlvttgFRKQ,"['210 5th Ave', 'New York, NY 10010']","[40.74336, -73.98873]",1079,3.5,10010
3027,108 Food Dried Hot Pot,bgnM6uy66zupYzb4QdL3vA,"['2794 Broadway', 'New York, NY 10025']","[40.80265, -73.96721]",173,3.5,10025
3028,Hyo Dong Gak,dpCSDy9uefOEcY44FHss2Q,"['51 W 35th St', 'New York, NY 10001']","[40.7501219, -73.9862269]",440,3.5,10001
3029,Hop Lee Kitchen,3DmJv5rHFNyQykaUiXBOvA,"['992 Manhattan Ave', 'Brooklyn, NY 11222']","[40.7329099, -73.95455]",47,3.5,11222
3030,Tim Ho Wan,SyvC0s3y0ZrtnLbwnvw7tw,"['85 4th Ave', 'New York, NY 10003']","[40.731338, -73.990145]",1853,3.5,10003
3031,King Wok,QBhHq4eN7rtFzmDUciVL-Q,"['222 Varick St', 'New York, NY 10014']","[40.72904, -74.0050399]",161,3.5,10014
3032,Jimmy's House,zb78ua-FlfFRj8v082giBw,"['162 E 25th St', 'New York, NY 10010']","[40.74016, -73.98256]",141,3.5,10010
3033,New Wonjo Restaurant,VbUy299ch56p4GYZTNDbvA,"['23 W 32nd St', 'New York, NY 10001']","[40.74788, -73.98665]",1473,3.5,10001
3034,Golden City Chinese Restaurant,3ESDUFulPVoMJdsqPQGm0A,"['423 9th Ave', 'New York, NY 10001']","[40.753277148143, -73.996643608314]",94,3.5,10001
3035,Wu Liang Ye,qGgQMVExGERqGhZNDM2ROg,"['36 W 48th St', 'New York, NY 10036']","[40.75781, -73.97994]",557,3.5,10036
3036,Chick It Out,g7LLglNkZODPM6VyIqiEAQ,"['32-06 35th St', 'New York, NY 11106']","[40.758389, -73.9240812]",35,4.5,11106
3037,The Monkey King,4npQPrRezdLIkKWMdXpjFA,"['1329 Willoughby Ave', 'Brooklyn, NY 11237']","[40.7064711, -73.9209643]",72,4.5,11237
3038,Yumpling,fUcjBGgmTlvxXn2azvAijw,"['49-11 Vernon Blvd', 'Long Island City, NY 11101']","[40.7457004084977, -73.95451974123716]",360,4.5,11101
3039,Sanyuu West,VaDTMmv1Yq7A4xBhd1Mb_Q,"['228 W 18th St', 'New York, NY 10011']","[40.74156, -73.99932]",60,4.5,10011
3040,Krua,v5YA6gFdj1jwTpz0Kjpjqw,"['1764 1st Ave', 'New York, NY 10128']","[40.78034, -73.94663]",101,4.5,10128
3041,Valla Table,TMmiudSEF1PIXb8usY5c0Q,"['641 10th Ave', 'New York, NY 10036']","[40.7619, -73.994186]",197,4.5,10036
3042,Fong On,iKW9zBGWfE9CM6MfK0UtjA,"['81 Division St', 'New York, NY 10002']","[40.71417, -73.9937]",235,4.5,10002
3043,Soup Dumpling Plus,vQe7_ZW_jBSWKtgSiXGIOA,"['1550 Lemoine Ave', 'Ste 109', 'Fort Lee, NJ 07024']","[40.84757, -73.9706099]",1212,4.5,07024
3044,Hannah Fun Chinese Restaurant,tLg1gQ1tqYCT-5gGsOwHfA,"['6619 Bergenline Ave', 'West New York, NJ 07093']","[40.79401, -74.01282]",15,4.5,07093
3045,WontonTiva,OgWGHdj13_SZ8fN3RrwPcg,"['90 Kent Ave', 'Brooklyn, NY 11249']","[40.721489344968276, -73.9621174022164]",3,4.5,11249
3046,The Lobster Club,-Exv1AEsaKU6Cdb2TO_ZUg,"['98 E 53rd St', 'New York, NY 10022']","[40.758301, -73.971868]",134,4.0,10022
3047,Yin Ji Chang Fen Rice Roll,nAcVK-Y1_ojsRF_04o-x-A,"['91 Bayard St', 'New York, NY 10013']","[40.71583, -73.999336]",374,4.0,10013
3048,Chen's Kitchen,oEtZCrpEeQDYou3edW9hkw,"['301 Jackson St', 'Hoboken, NJ 07030']","[40.74183, -74.03993]",23,4.0,07030
3049,GaGa Chinese Kitchen,eKAf_9Zq_AgvcD4JpsBe1w,"['4 Cortlandt St', 'New York, NY 10007']","[40.71003, -74.01028]",37,4.0,10007
3050,Gem Bing Shop,4--r7DCu5l9UEIjs4OwKSQ,"['9 St Marks Pl', 'New York, NY 10003']","[40.729444, -73.989067]",86,4.0,10003
3051,Bangkok 2 Thai,R7mKCkD9ZZfeec92GW7esQ,"['349 1st Ave', 'New York, NY 10010']","[40.7352413982153, -73.9798079431057]",217,4.0,10010
3052,E.A.K. Ramen West Village ,Mzt7J53rOihwxIt41SH7vg,"['469 6th Ave', 'New York, NY 10011']","[40.73568, -73.99837]",371,4.0,10011
3053,China Garden,K0qsGnFv-edPDqVBdLCocQ,"['39-20 47th Ave', 'Sunnyside, NY 11104']","[40.74166, -73.92577]",79,4.0,11104
3054,Peking BBQ,dv-RaOwKFizDe4c5-sVJ5w,"['58-11 Woodside Ave', 'Woodside, NY 11377']","[40.7457277, -73.9062112]",288,4.0,11377
3055,MIGHTY Bowl,55jx0bYJ-odyqKKSrDXtPA,"['817 2nd Ave', 'New York, NY 10017']","[40.75099515490632, -73.97160693756847]",162,4.0,10017
3056,Hwa Yuan,qH8PVeddtVs9cKN2pwgdkQ,"['42 E Broadway', 'New York, NY 10002']","[40.7137, -73.99598]",449,4.0,10002
3057,Gyeonghoeru Korean,DJTvIuXvjoYsypytSD5qJw,"['1355 16th St', 'Fort Lee, NJ 07024']","[40.8449793520601, -73.9802233502269]",117,4.0,07024
3058,Bund Dumpling House,yj9vVa08ABH6BBOLHMfJag,"['25-08 Broadway', 'Astoria, NY 11106']","[40.7631578922095, -73.9282292]",303,4.0,11106
3059,Amber,FXFQJmhK6elesopXdhjvFQ,"['103 W 70th St', 'New York, NY 10023']","[40.77632084040014, -73.97993601948492]",153,4.0,10023
3060,Fairview Chinese Restaurant,omOPvWNdukvWOC0peXPyng,"['363 Fairview Ave', 'Fairview, NJ 07022']","[40.81084, -74.00097]",155,4.0,07022
3061,Tada Noodles,br6HJD_UZ_LSU36tBZGSuw,"['2323 Borden Ave', 'Long Island City, NY 11101']","[40.740157, -73.946535]",49,4.0,11101
3062,Cyclo,f_OiLWqldSmNy1MAvtWlPQ,"['5-51 47th Ave', 'Long Island City, NY 11101']","[40.745714, -73.953549]",640,4.0,11101
3063,Wei Williamsburg,DpfE0gPBXj-aj2pnEh4E2Q,"['145 Borinquen Pl', 'Brooklyn, NY 11211']","[40.7107868, -73.9542168]",217,4.0,11211
3064,Chinah,C0uaRMiXCCtjXdQSZhaU_A,"['525 Washington Blvd', 'Ste B', 'Jersey City, NJ 07310']","[40.726758791670356, -74.03579124603272]",81,4.0,07310
3065,Hong Kong,4OGtGzKP6fvRu7MfQMRSEQ,"['1703 Lexington Ave', 'New York, NY 10029']","[40.7926783064322, -73.9457814748688]",19,4.0,10029
3066,West Side Wok,TBW3arqP85VbGqOlQ3PM1Q,"['691 Amsterdam Ave', 'New York, NY 10025']","[40.79235, -73.97139]",14,4.0,10025
3067,New Golden Star,wPL0epJzosoFRYox1a5lvA,"['4247 Broadway', 'New York, NY 10033']","[40.8498685, -73.9362273]",122,4.0,10033
3068,Luscious Thai,ZlUU_DPlJTBLyUpBL2niKw,"['1099 1st Ave', 'New York, NY 10065']","[40.76047, -73.96157]",263,4.0,10065
3069,Bo Ky Restaurant,kWJF8L1u5jdlkLBItUu16w,"['80 Bayard St', 'New York, NY 10013']","[40.71579, -73.99867]",893,4.0,10013
3070,Xi'an Famous Foods,nTHJVJDkzNDTF4lsKyoUAg,"['12-15 Jackson Ave', 'Queens, NY 11101']","[40.743924, -73.950502]",2,4.5,11101
3071,Jade Garden,3fBiB3slTfBpmf39vD7sJw,"['4028 Broadway', 'New York, NY 10032']","[40.841846, -73.938944]",108,3.5,10032
3072,Hunan Delight,KBZQN540Xz6LbXLRVOMc0w,"['1467 York Ave', 'New York, NY 10075']","[40.770678, -73.951296]",203,3.5,10075
3073,Super Bowl,nx4sK_yXLpHL1d3iKT7z3Q,"['5560 60th St', 'Maspeth, NY 11378']","[40.725644, -73.906413]",11,3.5,11378
3074,Nuevo Jardin De China Restaurant,AEkpyAGcVe5NgH2Nb7fCNQ,"['3205 Broadway', 'Astoria, NY 11106']","[40.7615513755699, -73.9243148820204]",237,3.5,11106
3075,Sunrise Chinese Restaurant,PKkCtyZQpVEzivSF41ZgIw,"['3320 Broadway', 'Astoria, NY 11106']","[40.760806, -73.923281]",65,3.5,11106
3076,Congee Village,rYw5rQbWRX9buZHZbxqWdA,"['100 Allen St', 'New York, NY 10002']","[40.7187, -73.99031]",1738,3.5,10002
3077,Golden Dragon,C6NvtFvXo86_kEWi3qBYWQ,"['3406 31st Ave', 'Astoria, NY 11106']","[40.76287, -73.92097]",94,3.5,11106
3078,Friendly Restaurant,BcOuqkUniZJG5NLpdzeOYQ,"['1205 40th Ave', 'Long Island City, NY 11101']","[40.7559963313064, -73.9424634196434]",68,3.5,11101
3079,Bei Jing Chinese Foods,yVI01P3ApyLlkqtOfgki7A,"['860 10th Ave', 'New York, NY 10019']","[40.768619, -73.98851]",25,3.5,10019
3080,Charley Mom Restaurant,bacGm8cL-vUPHdR18_M7bw,"['1580 York Ave', 'New York, NY 10028']","[40.7740287780762, -73.9481582641602]",104,3.5,10028
3081,Rue 57,uuDvk4EsRUkeTj4jVKJOpw,"['60 W 57th St', 'New York, NY 10019']","[40.7640285260993, -73.9770378404755]",1273,3.5,10019
3082,Mao’s Bao,L9N9O2u_M9Daby9_myK4Yg,"['4059 High Line', 'New York, NY 10011']","[40.7480714928872, -74.004706248683]",22,3.5,10011
3083,Legend 72,jwKPVep2qZYBUA6SLLQPvg,"['127 W 72nd St', 'New York, NY 10023']","[40.77796, -73.9796901]",278,3.5,10023
3084,Peking Kitchen II,O2jCWIOWb-IhyZGZLTNNoA,"['2162 8th Ave', 'New York, NY 10026']","[40.80479, -73.954735]",20,3.5,10026
3085,Taste Good,E1QQuFMX7DAEt8jV4attkA,"['18 W 25th St', 'New York, NY 10010']","[40.743278, -73.9901113411045]",99,3.5,10010
3086,King Wang's,W23yXhj_Dqp1SCoLX-R9Sw,"['522 Columbus Ave', 'Ste A', 'New York, NY 10024']","[40.786064, -73.972712]",62,5.0,10024
3087,Bangrak - Thai Restaurant,bivrss06gT7E37A0RnnkTw,"['1750 2nd Ave', 'New York, NY 10128']","[40.78116, -73.94913]",25,5.0,10128
3088,China Garden,k_y6o8zqI3cODdKABwWZ9g,"['133 Irving Ave', 'Brooklyn, NY 11237']","[40.703364, -73.921517]",18,4.5,11237
3089,Red Feather,NdfAypZmyfJk-nJIPaSx_g,"['82 W 3rd St', 'New York, NY 10012']","[40.72975, -73.99893]",78,4.5,10012
3090,The Dolar Shop,SMrj71bWo1lomSbU8wXgyw,"['55 3rd Ave', 'New York, NY 10003']","[40.731032, -73.988569]",309,4.5,10003
3091,Lucky House Kitchen,U2aUFZARLeSMf4RQIxjuTw,"['343 Lewis Ave', 'Brooklyn, NY 11233']","[40.6838402152061, -73.9351565390825]",125,4.5,11233
3092,Salt & Ginger,9WVVVBcW5AzptksXe1RAQQ,"['313 Grove St', 'Jersey City, NJ 07302']","[40.71925, -74.04336]",22,4.5,07302
3093,Liu's Shanghai,YzyHW3w0HUyaG8EvplNT1A,"['1869 Bath Ave', 'Brooklyn, NY 11214']","[40.6026411895768, -74.0038766549142]",469,4.5,11214
3094,Hortus NYC,7DnZWIn1Dcsvq-_pIXXFZQ,"['271 5th Ave', 'New York, NY 10016']","[40.745481, -73.986518]",416,4.5,10016
3095,I’Milky,FKjAriOhhGZJSlkqrk8zWg,"['992 6th Ave', 'New York, NY 10018']","[40.7513413, -73.9864468]",380,4.5,10018
3096,E.A.K. RAMEN And IZAKAYA Hell's Kitchen,0eLtFI6MeEYM2rlMtcjRaQ,"['360 W 46th St', 'New York, NY 10036']","[40.76055191347044, -73.99018342883555]",240,4.0,10036
3097,Pinto Garden,rCtsqHtOAOjZ7EUQDFRSbA,"['117 W 10th St', 'New York, NY 10011']","[40.734882, -73.9994844]",426,4.0,10011
3098,Piggyback by Pig and Khao,i6CpYdmMYoz712bRWTWVgQ,"['140 W 30th St', 'New York, NY 10001']","[40.747961, -73.99163]",92,4.0,10001
3099,PACIFIC MOON,MzA6gitJKqfW4VrdS7AiQw,"['59-02 Broadway', 'Woodside, NY 11377']","[40.75119, -73.90269]",110,4.0,11377
3100,Yun Nan Flavor Garden,2rqb2T5IS2D7A6UB5QwNKw,"['5121 8th Ave', 'Brooklyn, NY 11220']","[40.639996, -74.004509]",334,4.0,11220
3101,Junzi Kitchen,DKGUSLiqNchBNatKoPM9QQ,"['2896 Broadway', 'New York, NY 10025']","[40.8057641877461, -73.9652019005902]",208,4.0,10025
3102,King's Wok,khEsiq_isObizKE_RuP3Sw,"['3575 Broadway', 'New York, NY 10031']","[40.82762, -73.9499]",31,4.0,10031
3103,Kings Co Imperial,LJntAPKObO0OfydYm3_bzQ,"['168 1/2 Delancey St', 'New York, NY 10002']","[40.7180159, -73.9853739]",96,4.0,10002
3104,Der Krung Thai Cuisine,5-cv4xv4IBao7N1LSH6tHA,"['860 9th Ave', 'New York, NY 10019']","[40.7670715, -73.9861371779099]",275,4.0,10019
3105,La Vie En Szechuan,JJJ9KQUja_ZWZoS3M2eFaQ,"['14 E 33rd St', 'New York, NY 10016']","[40.74758249423549, -73.98439530395629]",1,5.0,10016
3106,May Wah Fast Food,lKxmH-hQ6ezKbq4URKrd-Q,"['190 Hester St', 'New York, NY 10013']","[40.71825, -73.99842]",411,4.0,10013
3107,Asian Taste,GCcJqfBm3Fq-ccYwit6xcw,"['199 E 3rd St', 'New York, NY 10009']","[40.7228795731505, -73.9829911834261]",27,4.0,10009
3108,Lao Bei Fang Dumpling House,3K7Kc82bhU6-qjAjsBs3Fw,"['8305 Broadway', 'Elmhurst, NY 11373']","[40.74111, -73.87977]",618,4.0,11373
3109,Pig and Khao,nxTEuWKzkK1tCF4LrhFSUQ,"['68 Clinton St', 'New York, NY 10002']","[40.71926, -73.98475]",1847,4.0,10002
3110,Fay Da Bakery,6OWMji5GiqRlRPZSb1lJ4A,"['321 W 6th Ave', 'New York, NY 10012']","[40.73115, -74.00176]",246,4.0,10012
3111,Nougatine at Jean-Georges,xEDD2ScBU3jHhWxlMC7dkQ,"['1 Central Park W', 'New York, NY 10023']","[40.76891, -73.98176]",1234,4.0,10023
3112,The Braised Shop,jXL7zCeuhZnQVei5rfq7qw,"['241 E 10th St', 'New York, NY 10003']","[40.7289533, -73.9845]",106,4.0,10003
3113,Keming Restaurant,ZdLS7gD1ulmCPkqNc9_S3A,"['1006 Washington St', 'Hoboken, NJ 07030']","[40.74893, -74.02772]",202,4.0,07030
3114,RedFarm,RTFIMX31BPeZzx7kJJ1SCA,"['529 Hudson St', 'New York, NY 10014']","[40.7342, -74.00652]",730,3.5,10014
3115,New King Wok Restaurant,vSkCDRWX6VvP4PJHHFgoDw,"['2025 7th Ave', 'New York, NY 10027']","[40.8064728, -73.9498444]",20,3.5,10027
3116,Cha Pa's Noodles And Grill,gpt2U4ecZSCLmgVQPtkzbA,"['314 W 52nd St', 'New York, NY 10019']","[40.7637, -73.98615]",711,3.5,10019
3117,Ajisai Japanese Fusion,Qi1AoRNcFEX8etII_RZkFg,"['795 Lexington Ave', 'New York, NY 10065']","[40.763763, -73.966743]",175,3.5,10065
3118,La Dinastia,YigPOZxASGQX1IniEyCp8g,"['145 W 72nd St', 'New York, NY 10023']","[40.77833, -73.98022]",194,3.5,10023
3119,House Of The Red Pearl,AImhpHnwq_1qJeopUzdohA,"['96 South St', 'New York, NY 10038']","[40.70660163313178, -74.00266169999999]",23,3.5,10038
3120,New Kam Lai,h4co9O0SLuvhTtr_Cs9IIQ,"['708 Amsterdam Ave', 'New York, NY 10025']","[40.7988096, -73.96714639885978]",51,3.5,10025
3121,Yin Traditional Hot Pot,1zGj_OBB4Ne1BevScnWANQ,"['23-10 Jackson Ave', 'Long Island City, NY 11101']","[40.745783, -73.945178]",36,3.5,11101
3122,Precious Japanese & Chinese Cuisine,a2sxaQooPmq9r7Cc-Umunw,"['128 Washington St', 'Hoboken, NJ 07030']","[40.738484, -74.030919]",303,3.5,07030
3123,Long Spring Garden,_3-d9GcVU7NvQvmUWaRZUQ,"['62-05 Roosevelt Ave', 'Woodside, NY 11377']","[40.745848, -73.901984]",29,3.5,11377
3124,Jue Lan Club,zYoL-o9YJpGTwJ-Gmj8AFA,"['49 W 20th St', 'New York, NY 10011']","[40.7409694, -73.9934031]",730,3.5,10011
3125,Mian Kitchen,aPThNhqjq5rfN9c8ykcarA,"['1065 Ave Of The Americas', 'Ste 2400', 'New York, NY 10018']","[40.7533652220521, -73.9840016206238]",19,3.5,10018
3126,Kung Fu Little Steamed Buns Ramen,Ece_DRuD1yQjRPJBAebRpw,"['146 E 55th St', 'New York, NY 10022']","[40.7592514705491, -73.9694294705987]",374,3.5,10022
3127,Grand Sichuan Eastern,R3UNnA8EbjhNWBHS0wJ0VA,"['1049 2nd Ave', 'New York, NY 10022']","[40.75831, -73.96636]",274,3.5,10022
3128,Yip's,AeLz0uoZH3hxmkcXlwUIGg,"['18 Beaver St', 'New York, NY 10004']","[40.70482, -74.01238]",108,3.5,10004
3129,Chengdu1,wo7-TKh4B37RTBjPNtkp7w,"['166 15th St', 'Jersey City, NJ 07310']","[40.7323552298113, -74.039612951068]",121,3.5,07310
3130,A & C Kitchen,OX2B4KARPKNTxC39wpcqDA,"['136 Avenue C', 'Ste A', 'New York, NY 10009']","[40.72501, -73.978]",37,3.5,10009
3131,Peking Duck House,l1nX-f46dmOEmYPoiuLSaw,"['236 E 53rd St', 'New York, NY 10022']","[40.756912, -73.968109]",511,3.5,10022
3132,Grand Sichuan,wurhcLKXD4YJ5XfTxpbE5Q,"['229 9th Ave', 'New York, NY 10001']","[40.747413, -74.001052]",486,3.5,10001
3133,Ollie's Sichuan,JaKLZrh1Y_2qB_0Gc3bk3A,"['411 W 42nd St', 'New York, NY 10036']","[40.75884, -73.99319]",591,3.5,10036
3134,Chef Tan Newport 蜀湘门第,wpJGWi1LQsCd7Leq3Y4RqQ,"['558 Washington Blvd', 'Jersey City, NJ 07310']","[40.7283333339534, -74.0344276659991]",208,3.5,07310
3135,Ollies To Go,VG0XPr9jSrgd8p5WPD1HaQ,"['307 E 77th St', 'New York, NY 10075']","[40.771918, -73.955451]",98,3.5,10075
3136,Mitr Thai,dpo_TBvuRi2nEzuVdO4AiQ,"['37 W 46th St', 'New York, NY 10036']","[40.75688959835714, -73.9804147]",122,4.5,10036
3137,Zhongzhong Noodles - Bronx,PLHPKk7wDlKDNyA1qowV4w,"['657 E 189th St', 'The Bronx, NY 10458']","[40.85658, -73.88415]",53,4.5,10458
3138,Proong Noodle Bar,TwxP5xU_xyzlf7SVzCnpuA,"['347 1st Ave', 'New York, NY 10010']","[40.73528, -73.98003]",193,4.5,10010
3139,Rice Noodle Cart,0WDHtP31HeVY0LP8INiFzQ,"['153 Centre St', 'New York, NY 10013']","[40.717931, -74.000283]",163,4.5,10013
3140,Raku,FlZ1zdVEKWv7dwqm8Uw8-w,"['342 E 6th St', 'New York, NY 10003']","[40.7264988089246, -73.9866526052356]",1474,4.5,10003
3141,Panda Chinese Restaurant ,ZN2Z_ImFRxueRhNUSoCbWw,"['23 Catherine St', 'New York, NY 10038']","[40.712931, -73.996904]",14,4.5,10038
3142,Shui Mei Cafe,3OT1deSiIYhrcXWJ1sD3wA,"['67 E Broadway', 'New York, NY 10002']","[40.7135318, -73.9948386]",46,4.5,10002
3143,Bua Thai Ramen & Robata Grill,-Q8MYIWoE4EsGQtudIOY0w,"['1611 2nd Ave', 'New York, NY 10028']","[40.7763615, -73.95308]",1945,4.5,10028
3144,NaNa Thai Street,_c0MxccsmIBZcGLJpb4nSA,"['31 E 21st St', 'New York, NY 10010']","[40.73954, -73.98854]",184,4.5,10010
3145,Mr Bing,KUEwlsurqKAl6JcAxzVAvA,"['180 Maiden Ln', 'Manhattan, NY 10038']","[40.754464, -73.976746]",2,5.0,10038
3146,Memories of Shanghai,1UtavhY5umBJPJkP2jJGMw,"['68-60 Austin St', 'Forest Hills, NY 11375']","[40.722059732800346, -73.85061884110445]",237,4.0,11375
3147,Mr Z Dim  Sum,E1HXa-a-j7LCDMXb3QLBHQ,"['313 6th Ave', 'New York, NY 10014']","[40.731, -74.00198]",17,4.0,10014
